ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
2001:1bc0::ffff:aaaa:2,ns1.probe-networks.de.,DE,,Make my day,,false,1.00,2018-04-05T15:34:24Z,2013-01-04T03:20:04Z
2a02:940:0:4293::100,ns2.itandtel.at.,AT,,My version is to secret for you,,false,1.00,2018-04-05T15:34:25Z,2013-01-04T03:22:51Z
2001:840:0:200::1,ns2.powertech.no.,NO,,9.8.3-P4,,false,1.00,2018-04-05T15:34:25Z,2013-01-04T03:22:53Z
2001:5b8:1::5,dns1.host.net.,US,Boca Raton,9.9.4-P2-RedHat-9.9.4-17.P2.fc20,,true,1.00,2018-04-05T15:34:25Z,2013-01-04T03:23:05Z
2001:418:3ff::1:53,y.ns.gin.ntt.net.,US,,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6_9.4,,false,1.00,2018-04-05T15:34:24Z,2013-01-04T03:23:07Z
2001:450:2005:3::5,dns2.roc.gblx.net.,US,,Version: recursive-main/20717463,,false,0.97,2018-04-05T15:34:24Z,2013-01-04T03:23:08Z
2001:418:3ff::53,x.ns.gin.ntt.net.,US,,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6_9.4,,false,1.00,2018-04-05T15:34:25Z,2013-01-04T03:23:26Z
2001:4860:4860::8844,google-public-dns-b.google.com.,US,,,,true,1.00,2018-04-05T15:34:24Z,2013-01-04T03:24:28Z
2001:470:20::2,ordns.he.net.,US,,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:24Z,2013-01-04T03:24:42Z
2001:470:0:69::2,tserv1.fra1.he.net.,US,Fremont,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,0.83,2018-04-05T15:34:24Z,2013-01-04T03:24:44Z
2001:910:800::12,ns0.fdn.org.,FR,,9.8.4-rpz2+rl005.12-P1,,false,1.00,2018-04-05T15:34:25Z,2013-01-04T03:24:46Z
2001:910:800::40,ns1.fdn.fr.,FR,,unbound 1.6.0,,true,1.00,2018-04-05T15:34:25Z,2013-01-04T03:24:46Z
2001:450:2005:2::5,dns2.phx.gblx.net.,US,,Version: recursive-main/20717463,,false,0.97,2018-04-05T15:34:25Z,2013-01-04T03:24:47Z
2001:450:2005:2::4,,US,,Version: recursive-main/20717463,,false,0.97,2018-04-05T15:34:25Z,2013-01-04T03:24:51Z
2a02:2178:1:2::2,rickhunter.ns.ielo.net.,FR,,9.5.1-P3,,false,1.00,2018-04-05T15:34:25Z,2013-01-04T03:25:39Z
2607:fa88:1::2,,US,,undisclosed,,false,1.00,2018-04-05T15:34:26Z,2013-01-04T03:26:09Z
2001:4f8:0:2::14,or.isc.org.,US,,9.10.4,,false,1.00,2018-04-05T15:34:26Z,2013-01-07T23:53:46Z
212.98.160.65,ns2.bn.by.,BY,Minsk,9.9.5-P1,,true,1.00,2018-04-05T15:34:26Z,2013-01-28T21:02:18Z
212.98.160.50,ns1.bn.by.,BY,Minsk,9.9.5-P1,,false,1.00,2018-04-05T15:34:25Z,2013-01-28T21:02:28Z
74.207.242.213,li84-213.members.linode.com.,US,Fremont,9.9.7,,false,0.97,2018-04-05T15:34:26Z,2013-01-30T16:37:05Z
50.116.28.138,li490-138.members.linode.com.,US,Dallas,9.9.6-P1,,false,0.79,2018-04-05T15:34:26Z,2013-01-30T16:37:19Z
12.127.16.67,rmtu.mt.rs.els-gms.att.net.,US,Burbank,,,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:01:54Z
61.63.0.66,ns1.kbtelecom.net.tw.,TW,Taipei," ",,false,0.66,2018-04-05T15:34:28Z,2013-01-30T17:08:26Z
61.8.0.113,ns4.pacific.net.au.,AU,Five Dock,,,false,1.00,2018-04-05T15:34:28Z,2013-01-30T17:08:27Z
62.40.32.33,dns1.o2.ie.,IE,,O2 Ireland DNS,,false,1.00,2018-04-05T15:34:25Z,2013-01-30T17:11:05Z
62.40.32.34,dns2.o2.ie.,IE,,O2 Ireland DNS,,false,0.83,2018-04-05T15:34:25Z,2013-01-30T17:11:08Z
64.119.60.5,ns1.speednet-dns.com.,US,Frankenmuth,9.9.5-3ubuntu0.10-Ubuntu,,false,0.97,2018-04-05T15:34:26Z,2013-01-30T17:12:51Z
64.119.60.9,ns2.speednet-dns.com.,US,Frankenmuth,9.9.5-3ubuntu0.10-Ubuntu,,false,0.97,2018-04-05T15:34:26Z,2013-01-30T17:12:51Z
65.183.98.90,ns1.exceedtech.net.,US,Jackson,not currently available,,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:15:50Z
65.74.130.5,ns1.heraklesdata.net.,US,Overland Park,DNS,,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:16:28Z
66.151.145.1,ns1.sje.pnap.net.,US,San Jose,,,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:17:05Z
66.218.44.5,ns5.dslextreme.com.,US,San Jose,9.8.2rc1-RedHat-9.8.2-0.37.rc1.el6_7.2,,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:17:50Z
66.242.160.5,rdns-a.modesto.net.,US,Ceres,9.9.5-3ubuntu0.8-Ubuntu,,true,0.97,2018-04-05T15:34:27Z,2013-01-30T17:17:54Z
66.51.206.100,dns2.dslextreme.com.,US,,PowerDNS Recursor 3.7.3 (jenkins@autotest.powerdns.com built 20150610132449 mockbuild@),,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:18:26Z
69.60.160.196,Edelta.DADNS.america.net.,US,Alpharetta,9.10.2-P3,,false,0.97,2018-04-05T15:34:26Z,2013-01-30T17:21:01Z
69.7.192.1,ns1.cimcoisp.net.,US,Akron,9.8.2rc1-RedHat-9.8.2-0.30.rc1.el6_6.2,,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:21:02Z
69.7.192.2,ns2.cimcoisp.net.,US,Akron,9.8.2rc1-RedHat-9.8.2-0.30.rc1.el6_6.2,,false,0.83,2018-04-05T15:34:26Z,2013-01-30T17:21:03Z
82.216.111.121,res1.tech.numericable.fr.,FR,Paris,,,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:25:24Z
83.143.8.249,,NG,,3.0.76-0.11-xen,,false,1.00,2018-04-05T15:34:30Z,2013-01-30T17:25:38Z
139.130.4.4,uneeda.telstra.net.,AU,South Yarra,unknown,,false,1.00,2018-04-05T15:34:29Z,2013-01-30T17:32:07Z
139.175.252.16,dns1.seed.net.tw.,TW,Taipei,,,false,0.97,2018-04-05T15:34:31Z,2013-01-30T17:32:14Z
139.175.55.244,ksdns.seed.net.tw.,TW,Taipei,,,false,1.00,2018-04-05T15:34:31Z,2013-01-30T17:32:15Z
142.103.1.1,dns3.ubc.ca.,CA,Vancouver,none,,false,1.00,2018-04-05T15:34:27Z,2013-01-30T17:32:40Z
142.46.1.130,ns1.hydroonetelecom.com.,CA,Brampton,9.9.5,,true,1.00,2018-04-05T15:34:27Z,2013-01-30T17:33:12Z
142.46.128.130,hotdns2.hydroonetelecom.com.,CA,Toronto,9.9.4-RedHat-9.9.4-37.el7,,true,1.00,2018-04-05T15:34:27Z,2013-01-30T17:33:12Z
148.233.151.8,,MX,,Nominum Vantio CacheServe 7.0.5.0,,false,1.00,2018-04-05T15:34:28Z,2013-01-30T17:34:09Z
158.43.128.1,cache0002.ns.eu.uu.net.,GB,,,,true,1.00,2018-04-05T15:34:26Z,2013-01-30T17:35:20Z
158.43.192.1,cache0003.ns.eu.uu.net.,GB,,,,true,1.00,2018-04-05T15:34:26Z,2013-01-30T17:35:21Z
158.43.240.3,cache0005a.ns.eu.uu.net.,GB,,,,true,1.00,2018-04-05T15:34:26Z,2013-01-30T17:35:21Z
168.126.63.1,kns.kornet.net.,KR,Seoul,Kornet DNS,,false,0.97,2018-04-05T15:34:28Z,2013-01-30T17:36:26Z
168.126.63.2,kns2.kornet.net.,KR,Seoul,Unknown,,false,0.93,2018-04-05T15:34:28Z,2013-01-30T17:36:27Z
168.95.1.1,dns.hinet.net.,TW,,,,false,0.90,2018-04-05T15:34:28Z,2013-01-30T17:36:46Z
170.56.58.53,nserver1.khis.de.,US,Alpharetta,9.9.4-RedHat-9.9.4-38.el7_3,,true,0.97,2018-04-05T15:34:26Z,2013-01-30T17:36:59Z
193.226.61.1,tag.euroweb.ro.,RO,Bucharest,,,false,1.00,2018-04-05T15:34:27Z,2013-01-30T17:40:33Z
193.67.79.39,cache0200.ns.eu.uu.net.,NL,,,,true,1.00,2018-04-05T15:34:26Z,2013-01-30T17:41:31Z
193.78.240.12,cache0204.ns.eu.uu.net.,NL,,,,true,1.00,2018-04-05T15:34:26Z,2013-01-30T17:41:47Z
193.79.242.39,cache0205.ns.eu.uu.net.,NL,Amsterdam,,,true,1.00,2018-04-05T15:34:26Z,2013-01-30T17:41:47Z
193.98.112.238,ns6.envia-tel.net.,DE,Freiberg,not currently available,,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:42:09Z
193.98.112.46,ns4.envia-tel.net.,DE,Freiberg,not currently available,,false,1.00,2018-04-05T15:34:27Z,2013-01-30T17:42:09Z
193.98.115.214,ns5.envia-tel.net.,DE,Freiberg,not currently available,,false,1.00,2018-04-05T15:34:27Z,2013-01-30T17:42:10Z
194.179.1.100,100.red-194-179-1.static.ccgg.telefonica.net.,ES,,,,false,1.00,2018-04-05T15:34:27Z,2013-01-30T17:44:25Z
194.179.1.101,101.red-194-179-1.static.ccgg.telefonica.net.,ES,,,,false,1.00,2018-04-05T15:34:27Z,2013-01-30T17:44:26Z
195.113.144.194,ns.cesnet.cz.,CZ,,unbound 1.6.1,,true,1.00,2018-04-05T15:34:27Z,2013-01-30T17:46:01Z
195.129.12.122,cache0400.ns.eu.uu.net.,,,,,true,1.00,2018-04-05T15:34:27Z,2013-01-30T17:46:18Z
195.27.1.1,cns2.cw.net.,,,Version: recursive-main/16245405,,false,1.00,2018-04-05T15:34:26Z,2013-01-30T17:48:09Z
195.5.64.2,ns1.landsraad.net.,ES,,9.8.1-P1,,false,1.00,2018-04-05T15:34:27Z,2013-01-30T17:48:27Z
195.74.128.6,res03.opal-solutions.com.,GB,,Unknown,,false,0.69,2018-04-05T15:34:26Z,2013-01-30T17:48:58Z
195.99.66.220,nsr1.nl-ams2.eu.bt.net.,NL,Amsterdam,This information is unavailable.,,true,1.00,2018-04-05T15:34:27Z,2013-01-30T17:49:10Z
198.82.247.34,yardbird.cns.vt.edu.,US,Blacksburg,fancy new chroot version,,true,1.00,2018-04-05T15:34:27Z,2013-01-30T17:51:22Z
199.166.6.2,ns.execulink.com.,CA,Burgessville,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6_9.4,,false,1.00,2018-04-05T15:34:27Z,2013-01-30T17:51:23Z
199.249.18.1,NDCDNS10.verizon.com.,US,Colorado Springs,none,,false,0.72,2018-04-05T15:34:28Z,2013-01-30T17:51:32Z
199.249.19.1,OMZDNS10.verizon.com.,US,Colorado Springs,none,,false,1.00,2018-04-05T15:34:28Z,2013-01-30T17:51:32Z
200.221.11.101,ravel.uol.com.br.,BR,,,,true,1.00,2018-04-05T15:34:29Z,2013-01-30T17:53:24Z
200.35.174.126,dns1.navega.net.gt.,GT,,,,false,1.00,2018-04-05T15:34:28Z,2013-01-30T17:54:27Z
200.35.174.127,nsb.tigo.com.gt.,GT,,,,false,1.00,2018-04-05T15:34:28Z,2013-01-30T17:54:27Z
200.56.224.11,ns.marcatel.com.mx.,MX,Monterrey,Security,,false,0.97,2018-04-05T15:34:28Z,2013-01-30T17:55:51Z
200.94.26.115,static-200-94-26-115.alestra.net.mx.,MX,Mexico City,none,,false,0.97,2018-04-05T15:34:32Z,2013-01-30T17:57:13Z
202.130.97.65,dns1.wharfttidc.com.,HK,Central,[SECURED],,true,1.00,2018-04-05T15:34:29Z,2013-01-30T18:01:54Z
202.181.224.2,ns1.hkcix.com.,HK,,9.8.2rc1-RedHat-9.8.2-0.37.rc1.el6_7.2,,false,1.00,2018-04-05T15:34:29Z,2013-01-30T18:04:10Z
202.28.162.1,,TH,Bangkok,9.4.1,,false,0.97,2018-04-05T15:34:31Z,2013-01-30T18:05:06Z
202.44.144.33,ns2.ksc.co.th.,TH,,KSC,,false,0.93,2018-04-05T15:34:30Z,2013-01-30T18:05:34Z
202.44.204.36,nscache1.nectec.or.th.,TH,,9.9.5-3ubuntu0.17-Ubuntu,,false,0.83,2018-04-05T15:34:36Z,2013-01-30T18:05:37Z
202.45.84.58,dns.hutchcity.com.,HK,,,,true,1.00,2018-04-05T15:34:30Z,2013-01-30T18:05:43Z
203.109.129.67,ns1.ihug.co.nz.,NZ,Auckland,unbound 1.4.21,,true,1.00,2018-04-05T15:34:30Z,2013-01-30T18:10:52Z
203.109.129.68,ns2.ihug.co.nz.,NZ,Auckland,unbound 1.4.20,,true,1.00,2018-04-05T15:34:30Z,2013-01-30T18:10:53Z
203.112.2.5,ns02.miinet.jp.,JP,Tokyo,,,false,1.00,2018-04-05T15:34:30Z,2013-01-30T18:10:56Z
203.115.130.72,,PH,,,,false,1.00,2018-04-05T15:34:34Z,2013-01-30T18:11:38Z
203.115.130.74,,PH,,,,false,1.00,2018-04-05T15:34:34Z,2013-01-30T18:11:42Z
203.119.36.106,nscache2.vnnic.net.vn.,VN,Hanoi,,,false,1.00,2018-04-05T15:34:30Z,2013-01-30T18:11:55Z
203.119.8.106,nscache1.vnnic.net.vn.,VN,Hanoi,,,false,1.00,2018-04-05T15:34:30Z,2013-01-30T18:12:00Z
203.144.207.29,dns1.asianet.co.th.,TH,Bangkok,,,true,1.00,2018-04-05T15:34:30Z,2013-01-30T18:13:00Z
203.144.207.49,dns2.asianet.co.th.,TH,Bangkok,,,true,1.00,2018-04-05T15:34:30Z,2013-01-30T18:13:01Z
203.146.237.237,ns01.csloxinfo.com.,TH,Bangkok,CSLoxinfo,,false,1.00,2018-04-05T15:34:29Z,2013-01-30T18:13:07Z
203.198.7.66,ns4.netvigator.com.,HK,Central,[Secured],,false,1.00,2018-04-05T15:34:29Z,2013-01-30T18:14:35Z
203.253.31.1,ns.ssu.ac.kr.,KR,,,,false,1.00,2018-04-05T15:34:31Z,2013-01-30T18:15:13Z
203.50.2.71,lon-resolver.telstra.net.,AU,,unknown,,false,1.00,2018-04-05T15:34:31Z,2013-01-30T18:15:43Z
203.63.8.27,ns1.easy.com.au.,AU,,,,false,1.00,2018-04-05T15:34:32Z,2013-01-30T18:15:49Z
203.80.96.10,ns1o.ctihk.com.,HK,Central,,,false,0.72,2018-04-05T15:34:33Z,2013-01-30T18:15:52Z
204.95.160.4,ns2.tosa.twtelecom.net.,US,Littleton,,,false,1.00,2018-04-05T15:34:29Z,2013-01-30T18:17:47Z
206.123.64.245,ns1.colo4dallas.net.,US,St Louis,1.2.3.4,,false,0.93,2018-04-05T15:34:29Z,2013-01-30T18:18:47Z
206.124.65.253,boingo.gte.net.,US,,,,false,1.00,2018-04-05T15:34:29Z,2013-01-30T18:18:48Z
206.253.33.130,ns1.pld.com.,US,Ulysses,,,false,1.00,2018-04-05T15:34:30Z,2013-01-30T18:19:40Z
207.217.126.81,do-not-use-rns1.earthlink.net.,US,,,,false,1.00,2018-04-05T15:34:32Z,2013-01-30T18:20:45Z
207.69.188.171,optns1.earthlink.net.,US,,,,false,1.00,2018-04-05T15:34:32Z,2013-01-30T18:21:36Z
207.69.188.172,optns2.earthlink.net.,US,,,,false,1.00,2018-04-05T15:34:33Z,2013-01-30T18:21:39Z
207.69.188.185,rns1.earthlink.net.,US,,,,false,1.00,2018-04-05T15:34:33Z,2013-01-30T18:21:42Z
207.69.188.186,rns2.earthlink.net.,US,,,,false,1.00,2018-04-05T15:34:33Z,2013-01-30T18:21:46Z
207.69.188.187,rns3.earthlink.net.,US,,,,false,1.00,2018-04-05T15:34:33Z,2013-01-30T18:21:49Z
207.91.250.34,westland.gr-lakes.com.,US,Royal Oak,9.9.3-rl.13207.22-P2-RedHat-9.9.3-16.P2.fc19,,true,0.97,2018-04-05T15:34:37Z,2013-01-30T18:21:55Z
208.72.120.204,dns1.295.ca.,CA,Toronto,Go Away,,false,1.00,2018-04-05T15:34:30Z,2013-01-30T18:23:15Z
209.59.96.13,nsinetbck.apuainet.ag.,AG,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.11,,false,0.90,2018-04-05T15:34:31Z,2013-01-30T18:24:39Z
210.180.98.69,fns2.hananet.net.,KR,Daegu,,,false,1.00,2018-04-05T15:34:35Z,2013-01-30T18:25:16Z
210.23.129.34,ns2.pacific.net.au.,AU,Melbourne,,,false,1.00,2018-04-05T15:34:32Z,2013-01-30T18:25:39Z
210.80.58.3,dialcache300.ns.uu.net.,SG,,,,false,1.00,2018-04-05T15:34:32Z,2013-01-30T18:26:41Z
211.41.128.71,,KR,Suwon,Unknown,,false,0.97,2018-04-05T15:34:32Z,2013-01-30T18:27:24Z
211.63.64.11,ns1.haninternet.net.,KR,,,,true,1.00,2018-04-05T15:34:36Z,2013-01-30T18:27:25Z
212.36.24.3,,BG,,,,false,0.97,2018-04-05T15:34:30Z,2013-01-30T18:31:59Z
212.36.64.17,dns2.adam.es.,ES,Camarma de Esteruelas,9.10.2-P4,,false,1.00,2018-04-05T15:34:30Z,2013-01-30T18:32:00Z
212.40.0.10,ns1.datacomm.ch.,CH,,-=[NiN]=-,,false,1.00,2018-04-05T15:34:30Z,2013-01-30T18:32:00Z
212.49.128.65,mail1.bt.es.,GB,Brighton,secV9,,false,0.97,2018-04-05T15:34:31Z,2013-01-30T18:32:19Z
212.59.199.6,ns4.landsraad.net.,ES,,PDNS 3.3.11,,true,0.83,2018-04-05T15:34:30Z,2013-01-30T18:32:53Z
212.73.140.66,lucy.neterra.net.,BG,,You must be joking :),,false,1.00,2018-04-05T15:34:30Z,2013-01-30T18:33:18Z
212.9.98.20,dns1.keycom.co.uk.,GB,Shrewsbury,,,false,1.00,2018-04-05T15:34:30Z,2013-01-30T18:33:53Z
212.94.32.32,ns3.zugernet.ch.,CH,Baar,9.9.5-9+deb8u14-Debian,,true,0.97,2018-04-05T15:34:30Z,2013-01-30T18:33:54Z
213.0.77.5,netra1.infotelecom.es.,ES,Mahon,9.9.4-RedHat-9.9.4-38.el7_3.3,,true,1.00,2018-04-05T15:34:31Z,2013-01-30T18:34:15Z
213.157.196.130,ns7.srv.magticom.ge.,GE,Tbilisi,PowerDNS Recursor 3.7.3 (jenkins@autotest.powerdns.com built 20150610132449 mockbuild@),,false,0.34,2018-04-05T15:34:31Z,2013-01-30T18:35:35Z
216.131.94.5,ns1.oakweb.com.,US,Dallas,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6_9.5,,false,1.00,2018-04-05T15:34:31Z,2013-01-30T18:39:13Z
216.254.141.13,dnscache1.tor.primus.ca.,CA,Richmond Hill,,,false,0.97,2018-04-05T15:34:34Z,2013-01-30T18:40:43Z
216.52.169.1,ns1.hou.pnap.net.,US,Pasadena,,,false,1.00,2018-04-05T15:34:31Z,2013-01-30T18:41:00Z
216.52.41.1,ns1.den.pnap.net.,US,,,,false,1.00,2018-04-05T15:34:31Z,2013-01-30T18:41:01Z
216.52.94.33,ns2.nym.pnap.net.,US,Northvale,,,false,1.00,2018-04-05T15:34:31Z,2013-01-30T18:41:01Z
217.66.226.8,dns2.palnet.com.,PS,Ramallah,REFUSED,,false,1.00,2018-04-05T15:34:31Z,2013-01-30T18:43:18Z
217.77.71.1,ogooue.inet.ga.,GA,Libreville,,,false,1.00,2018-04-05T15:34:35Z,2013-01-30T18:43:41Z
217.77.71.33,nyali.inet.ga.,GA,Libreville,,,false,1.00,2018-04-05T15:34:35Z,2013-01-30T18:43:42Z
218.102.23.228,ns3.netvigator.com.,HK,Central,[Secured],,false,1.00,2018-04-05T15:34:32Z,2013-01-30T18:43:49Z
218.232.110.36,cns2.ngene.net.,KR,,,,false,1.00,2018-04-05T15:34:36Z,2013-01-30T18:44:25Z
219.252.1.100,ns1.skline.co.kr.,KR,,,,false,1.00,2018-04-05T15:34:36Z,2013-01-30T18:45:26Z
2001:b08:2:280::4:1,lpc1.stu.neva.ru.,RU,,[Secured !!! Please Go away idiot lamer ! ],,false,1.00,2018-04-05T15:34:32Z,2013-01-30T23:16:27Z
2001:1a68::d911:2244,,PL,,atman.pl,,false,0.97,2018-04-05T15:34:31Z,2013-01-30T23:18:47Z
85.132.32.42,ns2.caspel.com.,AZ,Baku,Caspel,,false,0.93,2018-04-05T15:34:32Z,2013-01-30T23:20:19Z
85.132.32.41,ns1.caspel.com.,AZ,Baku,Caspel,,false,1.00,2018-04-05T15:34:32Z,2013-01-30T23:20:19Z
194.158.206.206,ns1.mogilev.by.,BY,,,,true,1.00,2018-04-05T15:34:32Z,2013-01-30T23:54:13Z
106.186.17.181,tungsten.gparent.org.,JP,Tokyo,,,false,1.00,2018-04-05T15:34:33Z,2013-01-31T01:46:09Z
121.152.231.196,,KR,Daejeon,,,false,0.93,2018-04-05T15:34:44Z,2013-01-31T23:36:05Z
189.26.255.11,189.26.255.11.static.gvt.net.br.,BR,Salvador,,,false,1.00,2018-04-05T15:34:33Z,2013-02-01T01:01:38Z
2620:0:ccc::2,resolver1.ipv6-sandbox.opendns.com.,US,,,,false,1.00,2018-04-05T15:34:31Z,2013-03-22T17:56:37Z
2620:0:ccd::2,resolver2.ipv6-sandbox.opendns.com.,US,,,,false,1.00,2018-04-05T15:34:31Z,2013-03-22T17:56:41Z
85.214.20.141,h1768020.stratoserver.net.,DE,Berlin,9.9.5-3ubuntu0.17-Ubuntu,,true,1.00,2018-04-05T15:34:31Z,2013-03-22T18:34:53Z
193.251.169.83,,DZ,,HyperDNS Version 1.9.77,,false,1.00,2018-04-05T15:34:48Z,2013-03-23T00:02:29Z
202.248.20.133,dns5.nifty.com.,JP,Tokyo,unknown,,false,1.00,2018-04-05T15:34:34Z,2013-03-23T00:02:50Z
202.248.37.74,dns.nifty.com.,JP,Kyoto,unknown,,false,1.00,2018-04-05T15:34:34Z,2013-03-23T00:02:50Z
194.149.146.2,iunona.pmf.ukim.edu.mk.,MK,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.11,,false,0.93,2018-04-05T15:34:32Z,2013-03-23T00:21:23Z
194.149.133.11,ereb.mf.ukim.edu.mk.,MK,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.12,,false,0.97,2018-04-05T15:34:33Z,2013-03-23T00:21:30Z
95.158.129.2,ns2.novatel.bg.,BG,,9.8.4-rpz2+rl005.12-P1,,false,1.00,2018-04-05T15:34:32Z,2013-03-24T03:18:13Z
95.173.193.3,dns.net-service.cz.,CZ,Vikyrovice,9.8.4-rpz2+rl005.12-P1,,false,0.97,2018-04-05T15:34:32Z,2013-03-24T03:18:41Z
2001:978:1:1::d,eu-res1.dns.cogentco.com.,DE,,blue,,false,1.00,2018-04-05T15:34:31Z,2013-03-24T03:20:44Z
2001:978:1:2::d,eu-res2.dns.cogentco.com.,DE,,blue,,false,1.00,2018-04-05T15:34:31Z,2013-03-24T03:20:44Z
2001:550:1:1::d,na-res1.dns.cogentco.com.,US,,blue,,false,1.00,2018-04-05T15:34:32Z,2013-03-24T03:20:45Z
2001:470:0:45::2,tserv1.fmt2.he.net.,US,Fremont,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:32Z,2013-03-24T03:21:02Z
2001:470:0:78::2,tserv1.dal1.he.net.,US,Fremont,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:32Z,2013-03-24T03:21:02Z
2001:470:0:8c::2,tserv1.mia1.he.net.,US,Fremont,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:33Z,2013-03-24T03:21:03Z
209.51.161.58,tserv1.mia1.he.net.,US,Wadley,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:33Z,2013-03-24T03:21:03Z
2001:470:0:c0::2,tserv1.tor1.he.net.,US,Fremont,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:33Z,2013-03-24T03:21:03Z
216.66.38.58,tserv1.tor1.he.net.,US,Jefferson,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:33Z,2013-03-24T03:21:03Z
72.52.104.74,tserv1.fmt2.he.net.,US,,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:33Z,2013-03-24T03:21:04Z
74.82.46.6,tserv1.tyo1.he.net.,US,,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:35Z,2013-03-24T03:21:04Z
209.51.161.14,tserv1.nyc4.he.net.,US,Wadley,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,0.97,2018-04-05T15:34:33Z,2013-03-24T03:21:04Z
216.66.80.90,tserv1.sto1.he.net.,US,,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,0.93,2018-04-05T15:34:33Z,2013-03-24T03:22:28Z
216.66.80.98,tserv1.zrh1.he.net.,US,,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:33Z,2013-03-24T03:22:28Z
216.66.22.2,tserv2.ash1.he.net.,US,Rockville,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:34:33Z,2013-03-24T03:22:29Z
2600:3c00::20:b1ff,,US,Dallas,arise chikun,,false,0.97,2018-04-05T15:34:33Z,2013-03-26T20:05:54Z
212.85.112.32,cloudserver004096.home.pl.,PL,,home.pl,,false,1.00,2018-04-05T15:34:33Z,2013-04-11T20:58:04Z
62.129.252.252,dns4.home.pl.,PL,,home.pl,,false,1.00,2018-04-05T15:34:33Z,2013-04-11T20:58:04Z
195.46.39.39,dns1.safedns.com.,,,,,false,1.00,2018-04-05T15:34:33Z,2013-04-15T22:15:38Z
195.46.39.40,dns2.safedns.com.,,,,,false,1.00,2018-04-05T15:34:33Z,2013-04-15T22:15:38Z
109.69.8.51,ns.servidordenoms.cat.,ES,Barcelona,,,true,0.93,2018-04-05T15:34:41Z,2013-04-15T22:15:43Z
77.88.8.8,dns.yandex.ru.,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2018-04-05T15:34:33Z,2013-04-15T22:16:10Z
77.88.8.88,safe.dns.yandex.ru.,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2018-04-05T15:34:34Z,2013-04-15T22:16:10Z
193.58.251.251,dns.skydns.ru.,RU,,,,false,1.00,2018-04-05T15:34:33Z,2013-04-22T19:19:35Z
2001:468:c80:2101:0:100:0:22,yardbird.cns.ipv6.vt.edu.,US,Blacksburg,fancy new chroot version,,true,1.00,2018-04-05T15:34:33Z,2013-04-23T00:03:48Z
2001:468:c80:4101:0:100:0:42,jeru.cns.ipv6.vt.edu.,US,Blacksburg,fancy new chroot version,,true,1.00,2018-04-05T15:34:34Z,2013-04-23T00:03:48Z
2001:4870:6082:3::100,dlfw-rdns-01.dlfw.twtelecom.net.,US,,,,false,1.00,2018-04-05T15:34:33Z,2013-04-23T00:04:15Z
2001:4870:6082:3::5,ns1.ctl.one.,US,,,,false,1.00,2018-04-05T15:34:33Z,2013-04-23T00:04:15Z
